formula,target
La0.8 Mn1 Nd0.2 O3,1
Al2 N1 Ni1 Ti3,1
H1 Al3 Ca0.974 O13 Si3 Sr1.026,1
Al0.67 Cr0.67 Ni0.67,1
Bi2.1 Mn0.9 Se4,1
La2 Mn1 O6 Zr1,1
Al0.35 Ba2 Cu2.65 O6.68 Sm1,1
Ba2 Co0.3 Cu2.7 O6.81 Y1,1
Cs3 I9 Zr2,0
H1 O5 Pr1 S1,0
H2 K3 N1 O7 S2,0
B2 Ni7 Tm3,0
La2 O2 S1,0
Co1 La0.97 Mn1 O6 Sr1.03,1
F3 K0.15 Mg1 Na0.85,1
Ca1 Fe0.26 Mg0.74 O6 Si2,1
Cd1 O3 Sn1,0
Bi1 Co0.37 Fe0.63 O3,1
P3 Tl1,1
As6 Be2 Ca3 O20 Si2 Ti1,0
Mn2 Ti1,0
B1.1 N0.9,1
Cl1 Cu2 O8 Pb1.72 Sr2.28 Ta1,1
C1 Hf2 Sn1,0
C8 H24 Cl18 O4 S4 W6,0
Al11 Ba0.75 O17.25,1
O5 P1 Rb0.766 Ti1 Tl0.234,1
Cu0.83 Sb2 U1,1
Cr1 O4 Pr1,0
H2 In1 O5 P1,0
Al6 Ca4 O13,0
Ca3 Li1 Mg1 O12 V3,1
Cu1 Mg1 O4 V1,0
Ca1 O5 Si1 Sn0.2 Ti0.8,1
Ge6 Ir7 Yb4,0
Co2 La0.9 P2 Sm0.1,1
B6 Eu0.51 Nd0.49,1
Si5 Tc3 U2,0
Cu2 O3 Sr2,0
Ag1 Zr1,0
Cu1 K5 Sb2,0
Fe0.3 La0.5 Mn0.7 O3 Sr0.5,1
Dy0.2 Ho0.8 Mn1 O3,1
Al6 Cl2 Ge6 Na8 O24,0
Mn12 Tm1,0
K0.9 Mo6 O17,1
Cs1 Cu2 I3,0
Co0.6 V1.4 Zr1,1
C4 H16 N3 O12 V1,0
Bi1 Cl1 O3 Se1,0
Eu5 Si3,0
C2.9 Mo0.2 Y1.8,1
Fe11 N0.53 Ti1 Y1,1
B1 Co3.8 Fe0.2 Y1,1
Ba0.4 O6 Sr1.6 W1 Zn1,1
Co1 La1 O6 Re1 Sr1,1
Cs0.26 O2.636 W1,1
Cl3 N3 Ti1,0
Ga1 Sr1,0
Fe1 Nb4 Si1,0
Er1 Pd3,0
Ba0.52 Ca1.82 Cu3.1 Hg0.45 O8.31 Pb0.45 Sr1.66,1
Co1 In8 Tm2,0
Fe1.25 Ni0.75 O6.552 Pr0.4 Sr2.6,1
Am0.95 Pu0.05,1
Nb3 Si1,0
Cu0.64 O5 V2,1
Ba1 Co1 O6 Pr1 Ta1,1
Li0.18 Na0.82 Ni1 O2,1
Bi12.71 K1.46 Pb1.57 Se21,1
B4 Ca1 O7,0
Mo4 O18 Sb2 Sm2,0
Gd1 Ni2 P2,0
Ba1 Cl1 O3 P1,0
Mn7 O19.33 Sr7,1
Co7 Ge6 Hf4,0
Al0.5 Cr1.5 Fe0.51 Mg0.49 O4,1
Fe1 Ge2 Hf1,0
Rh2 Se15.555 U6,1
Cu1 P1 Se2,1
F7 Fe1 Na2 V1,0
Cd1 K2 O4 Si1,1
Ta83.03 Te60 V13.97,1
Cu3 Nd1 O12 Ru4,0
Cu3 Dy1 Fe4 O12,0
Bi2 Ca1 O9 Ta2,1
Dy2 Mo3 O12,1
Nd2 Te5,0
In2.113 Mg0.83 S4,1
C2 H4 I1 N2 Na1 O2,0
As2 Hg1 O7 Sr1,0
C3 H14 Ba1 O5,0
La3 O11 Ru3,0
B2 Nb1,0
As1 Ba1 Cd1 F1,0
Ba8 Ge41.8 Zn2.1,1
Cu3 Ge1 Mg2,1
C2 H18 B3 S1 Y1,0
Cu2.4 Fe4.6 O24 P6,1
Cl3 Cs1 Fe1,0
Co4 Sn13 Yb3,0
Nb1 O1,0
Al1 Ba2 In1 O5,0
Gd0.005 O1 Zn0.995,1
Cl6 Na1 Rb2 Tm1,0
Er1 Fe0.5 O3 V0.5,1
Ba1 Fe2 O1 S2,0
Cu4 Mg1 Sn1,0
H0.1 Eu1 F1.86,1
Co1 Gd2 In8,0
Co0.9 Mg0.1 O6 Sr2 Te1,1
H4 Al1.99 Mg1.961 O9 Si1.027,1
Cr0.5 Fe0.5 Ho1 O3,1
Al0.525 Fe1.475 Tb1,1
Ba0.88 Ca0.12 O3 Ti1,1
C2 H6 K2 O13 S1 U1,0
Br1 Cl3 Cu1 Rb2,1
Ho5 Ru2,0
Mg1 S4 Y2,1
Ba8 Ge42.1 Ni3.5,1
B3 Cu0.5 Pd6.51,1
Cu6 La4 Mo9 O36,0
Ga1 Ge1 Pt6,1
Mn1 Sc1 Si2,0
Lu5 Sn3,0
La1.04 Li0.86 O6 Ti2,1
Mo0.9 O5 V1.1,1
Co3 Fe1 Sb12 Tl0.75,1
Ce1 Fe0.33 Sn2,1
Fe1 Li1.73 O7 P2,1
H4 O3 Sr1,0
Co0.995 Li0.995 O2,1
Mn3 S12 Sb4 Sm2,0
Cs2 I14 W6,0
Ag1 Lu1 Sn1,0
B12 Cs0.78 K1.5 Li7.35 Na2.36 O24,1
C2 Mn1 O4,1
Fe0.6667 Ga0.6667 In0.6667 O3,1
Ge4 Ho5,0
Ga1 Na6 P3,1
Fe5.7 Ga6.3 Sm1,1
Bi2 Cl1 Eu1 O4,0
B6 Os1 U2,0
As1.68 Cu11.62 Hg0.2 S13 Sb2.32,1
Cu1 S2 Ta1,1
H16 B6 Be1,0
Ag3 As2 S6 Tl3,0
Cl2 O5 Sb4,0
Cs2 Nb4 O11,0
Ca3 Fe1.82 O12 Si3 Ti0.18,1
Ba0.3 O3 Pb0.7 Ti0.35 Zr0.65,1
Mg2 O14 Sb3 Sm3,0
Cr3 Se2 Te2,1
Nd1 O3 Rh1,0
Cl9 N1 Na2 Nd4 O1,1
Al1.34 Cr0.66 Se3,1
B12 Nd8 Re12.9,1
Ga3 O1 Ti5,0
Ba1 Co2 Nd1 O5.67,1
La1 Mn0.75 Ni0.25 O3,1
B3 O5 Tl1,0
Fe0.5 Ga0.5 La1 O3,1
Br4 O4 Pb4 Si1,0
Co0.3 Cr0.7 La1 O3,1
Ag1.3333 Mn1.3333 Sb1.3333 Te3.9999,1
K2 O4 Ru1,0
H2 Ag1 In1 O8 P2,0
K0.012 O16 Ti8,1
Ce1 Pd1 Zn1,0
Bi2 Cl1 Lu1 O4,0
Al3.936 Ce0.064 Sr1,1
Al9 Co3 Y2,0
F6 K3 W1,0
Cl1 Eu1 Mo1 O4,0
Cm1 Si1,0
Ce2 Li0.39 Ni1.61 Si2,1
B1 Co2 Fe2 Sm1,1
Al1 Cr1 Fe2,0
In1 Pt1 Sr1,0
Fe2 Pr1 Si2,0
Cu18 Sn15 Yb14.4,1
Ce2 Ni15 Si2,0
Na5 Nd1 O16 W4,0
Al0.75 La1 Ni4.25,1
Bi1 Ho1,0
Na0.1 O3 W1,1
Lu5 N1 O12 Si3,1
Ga1 Na3 O23 P8,0
Ni1.778 Te2,1
Ge3 Tm5,0
Pd2 Ta1,0
K1.33 Na2.67 O16 P4 Zn4,0
Ba2 Ca0.1 Cu3 Nd0.8 O7.04 Th0.1,1
Bi2 O7 Pt2,0
La0.5 Na0.5 O3 Ru1,1
Ag1 Ga1 Ge1 S4,1
Al3 Au0.4 Ce1 Cu0.6,1
Ge1 Mn1 O4 Zn1,0
Al7.6 Fe4.4 Lu1,1
K3 La2 N9 O27,0
Ba2 Co1 F6,0
Fe0.85 Mo1.15 N0.666 O5.334 Sr2,1
Ge1 Pt1 Sr1,0
Dy0.4 Gd0.6 Ni1,1
Cd1 Cl1 O3 V1,0
C1 Al1 Gd3,0
Ga2 Mn0.343 Se4 Zn0.657,1
Pb9 Rb4,1
Eu1 Ge1 Ni2 Si1,1
Gd1 Ni4.976 Sn0.024,1
Al2 As3 Na3 O12,0
Ag0.8 Ba1 Cu1.2 S4 Sn1,1
Ba2 Ir1 Li1 O5.5,1
Cu4 La3.4284 O10 Sr0.5716,1
Fe11 Ga3 Sm6,1
K1 O8 P2 W1,0
As1 Ni1 Pd1,0
Al0.1 Ca0.79 Fe0.39 Mg0.74 Mn0.01 Na0.02 O6 Si1.93 Ti0.02,1
Ni1 Te1,0
Co3 Ge2 Sb0.947,1
H1 La1 O1,0
Au4 Ga2 Na1,0
Al9 K11.72 O72 Si27,1
Co0.5 Ni0.5 P1 S3,1
C1 Al1 Ce3,0
C5 Cl1 O5 Re1,0
Pd1 Sb1 Sc1,0
Ag1 Nb0.5 O3 Ta0.5,1
Ce1 Si1.82,1
Al0.426 Ca0.631 Fe0.295 Mg0.662 Mn0.004 Na0.163 O6 Si1.777 Ti0.042,1
C8 H2 Dy2 O16,0
Ba0.135 Cu1 La1.865 O4.02,1
As2 Cs1.12 O10 Rb0.85 Ti2,1
Ca30 Li3.44 Zn59.56,1
Ce1 Pd0.758 Si1.242,1
Co2 Mo3 O8,0
Mo0.5 Pd0.46 Rh0.04,1
Ca1.74 Cu3.25 O9 Pb0.5 Sr2.51,1
Al1.77 Ba4.42 Co2.23 Nd3.43 O15,1
Fe10 Nd0.46 Si2 Zr0.54,1
Nb2 P1 S10 Tl1,0
Ir0.73 Rh2.27 S4,1
Co2.2 Ni3.3 Se4,1
Ba4 Ce1 Mn3 O12,0
Gd6 Ge2.5 S14,1
I12 Nb2 Se4 Te4,0
Cr1.928 Ti1.072,1
B2 Eu1 Rh3,0
La1 Rh2 Si2,0
Se0.804 Ti1.2,1
H4 Ca2 Fe0.12 Mg0.88 O10 P2,1
Al0.2 Ge0.6 Li1.2 O12 P3 Ti1.2,1
C1 Fe6 W6,0
Dy1 Te1,0
Ge1.5 Ir1 Te1.5,1
Al0.213 Ca0.825 Cr0.001 Fe0.282 Mg0.758 Mn0.009 Na0.045 O6 Si1.821 Ti0.046,1
Na2 O9 P2 U1,0
C12 Al0.76 Cr7.55 Ge6.24 La21,1
Cl4 O2 S16 Sn1,0
Ba0.5 O3 Pb1 Sr0.5,1
Al4 Cl16 Nb2 Se4,0
Co1 F2 La2 O4,0
Au2 Hf1 In1,0
Al7 Au3 Tb1,0
H2 Al2.37 Ca1.8 Cr0.19 Fe0.49 K0.05 Mg3.66 Na0.46 O24 Si6.44,1
Co0.249 Ni2.751 O8 V2,1
Na1 O20 U4 V3,1
Al1 Gd3 Mg1 S7,0
Al1 Ba0.06 F6 Li1 Sr0.94,1
Pa1 Pt3,0
Ag4 P2 Se6,0
Ca0.2 Co0.3 La0.8 Mn0.7 O3,1
Pd0.5 Ta1.5,1
F0.305 Fe1 Na4.695 O8.695 P2,1
I10 Mo3 Te10,0
Ho1 K1 Mo2 O8,0
Br2 O11 Te6,0
Ca0.5 O2.75 Tm1.5,1
Ba1 Co4 Fe4 O19 Ti4,1
Ba3 O14 V4 Zn1,0
As4 Eu1.96 Na4.04 Si1,1
Cr1.75 Cu1 Fe0.25 O4,1
Pr2 Sc3 Si4,0
Mn0.33 Nb1 S2,1
C0.65 Al5.34 Er6 Fe17.66,1
Ba0.33 La0.34 Mn1 O2.971 Pr0.33,1
Ca1 Pb1.5 Tl1.5,1
Cu2 F7 K3,0
I4 U1,0
Al3.53 Li2.05 Na1.61 O24 Si8.47,1
Ga16 Hf6 Pd7,0
Co5 Mg1 Y12,0
Ba1.2 Ho1 O6 Ru1 Sr0.8,1
Fe10.44 Mo1.56 Nd1,1
Fe1 O0.06 Se0.44 Te0.5,1
B2 Ru3 Yb1,0
Fe1 Na2 O4,0
Cs0.132 O2 Ti1,1
Mo1 N4 Zn3,0
C6 Li0.76,1
La9.565 O26 Si5.826,1
Mn0.5 Pd1 Sn0.5,1
Co0.439 Fe1.798 O4 Zn0.439,1
Eu1 Ga1 Ge1,0
H6 Al4 O18 P6,0
Cr1.8 Ti1,1
Sb4 Sn1 Te1,1
Al2 O14 Pb3 Si2 Te1 Zn1,1
B32 Li34 Ni32,0
Cr0.8 N1 Zr0.2,1
Bi9.82 O21 Pb6.18,1
Li0.96 Zn3.04,1
Ce1 In2 Pd3,0
K1 Mo3 S3,0
Na2 Ni1 O2,0
Hg2.72 In1.28 Sr1,1
H28 B8 K2 O28 Sr1,0
Co0.815 Li0.185 O1,1
Ir3 La7,0
Bi2 Cl3 Cs3 I6,0
Ag0.51 Dy3 Ge1 S7,1
Cr0.024 O2 V0.976,1
Ba2 Cu2 La1 O7 Tl1,1
Pd1 Sr1 Tl2,0
H6 Al1.6 Cu1 Fe0.4 O14 Pb1 S2,1
Ag2 O14 S1 Te4 Th1,0
C11 H1 Fe3 K1 O11,0
Bi4 Cu3 O14 V2,0
Co0.4 Er1 Ge2,1
Co17 Tb2,0
As7 Mg6 Ni16,0
Fe0.33 Pd0.67,1
B0.9 Rh3 Tb1,1
Ba0.84 F12 Fe3.16 Na4,1
Na1.33 Pr10.64 Se15.96,1
Cr0.586 La0.977 Mn0.391 O3,1
Fe2 Yb1,0
Al5 Gd1.8 Lu1.2 O12,1
Er3.3 Ir4 Lu1.7 Si10,1
H1 I1 O3,0
Cu2 Si2 U0.5 Y0.5,1
Br2 Mn4 O7 Si1 Te1,0
Mg1 Pd0.63 Zn1.37,1
Ba1 O2,0
Cd0.56 Cr2 Sb0.44 Se4,1
La3.52 O2 Sb2,1
Cd45 Sm11,0
B2 Sm1,0
Ca3 Fe1.44 O12 Sc0.56 Si3,1
Ba1 Bi0.2 O3 Pb0.8,1
Ca0.53 O7 P2 Rb2 Sr0.47,1
Mo4 O11,0
C4 H9 N2 O8 Y1,0
Ni0.15 O6 Ta2 Zn0.85,1
Mo1 V1,1
Ca0.7 La0.29 S1,1
Cu2 La1.9 O5.95 Sr1.1,1
Ag7.5 Al9.5 Sm1.5,1
Mg0.333 Nb0.667 O3 Pb1,1
Fe2.8 Ge5.6 Mg3.6 Na2 O20,1
Ba1 La1 Sb2 Se6,0
Ca0.18 Mo1 O3 Sr0.82,1
Co0.1545 Fe0.1545 Li0.08 Ni0.721 O2,1
Ba1 O3 Ti0.75 Zr0.25,1
Gd0.95 Ge1 Sm0.05 Ti1,1
Ba2 O6 Re1 Y1,0
Au2 Cs0.65 In2,1
Ce4 Co1 S7,0
B4 Ce1 Ni1,0
Al0.9114 F1.2658 O0.7342,1
B8 Rh6 Ta7,1
Ag6.38 Al4.62 Ce1,1
Ce0.04 O3 Sr0.94 Ti1,1
Al2 Ge2 Tb1,0
Mo3 Na0.5 O12 Zn2.75,1
Li1.1 Mn1.9 O4,1
Li2 N8 O1 Si4 Sr4,0
Ca1 Mn3 O12 V4,0
Ba1 Cu1 Er1 Se3,0
Se0.7 Te0.3 Zn1,1
Nb4 O12 Th1,1
Ba2 O8 Si2 Ti1,0
Pr1 Rh2 Si2,0
H11 N1 O11 P3 Zn2.5,0
Cl18 In2 Li2 Nb6,0
Al0.5 Gd2 N3.5 O3.5 Si2.5,1
As2 Cu2 U1,0
As4 La1.3 Mn0.9 Zn3.1,1
F4 Ho1 Na1,1
H8 Cu2 Ge4 Na4 O16,0
Al43 Mo4 Tb6,0
Lu2 O7 Ru2,0
C6 H18 Al0.55 Fe0.45 Mg1 Na1 O21,1
O3 Pr0.15 Sr0.85 Ti1,1
S4 Si1 Tl4,0
Al1.2 N5.8 O1.2 Si2.8 Sr1 Tm1,1
Mg0.1 Mn1 Nd0.6 O3 Sr0.3,1
Gd0.548 Na0.43 O4 W0.988,1
N0.87 Sc1,1
H8 Cl4 N2 Pt1,1
Ge1 Pr1 Sc1,0
Ca0.15 Cu1 La1.85 O3.9095,1
Rh0.9 Ti0.1,1
Al92 Ca46 O384 Si100 Te8,1
Cs2 Cu5 Se4,0
Ba0.3 Co0.35 Fe0.62 La0.42 Nb0.03 O3 Sr0.28,1
Ce0.2 La0.8 Zn1,1
Cu3 Ga6 Na15 S18,0
Hg1 In1,0
Cu3 O9.46 Pb2 Sr2 Y1,1
Al0.33 Ni0.27 Ti0.4,1
H4 Fe0.54 Mn0.46 O6 P1,1
Ni1 Sb1 Tb1,0
Gd1 K1 Te4,0
As4 Rh6 Sr1,0
Fe0.24 Ga0.56 La0.89 Mg0.2 O2.8 Sr0.11,1
Cl7 Ga3,0
Ag1 Al3 Y1,1
Ba1 La3 N9 O2 Si5,1
Ca0.49 O2.99 Pb0.51 Ti1,1
O4 Si1 Th0.29 U0.71,1
Bi1 I1,0
O7 Sc1 Sm2 Ta1,1
Er6 I7,0
K0.52 Se8 Ti6,1
Ga1 Li1 Se2,0
O3 Ru1 Sr1,1
Li0.947 Nb1.01 O3,1
Ba0.71 Bi0.43 Fe0.86 O2.645,1
Co2 Cr0.5 O4 Sb0.5,1
Ga4 O19 Zn13,1
Ca2 F3 Na3 O15 Si4 Ti2 Y2,1
C12 H28 Mo2 N2 O15,0
Li1.9 Na0.1 O7 Ti3,1
Al0.9 Ge0.1,1
Bi1.96 Fe0.043 Mo3 O12,1
Ce1 Co3 P2,1
C6 H9 N10 O4 P1,0
Ba0.22 Co0.1 La0.67 Mn0.9 O3 Sr0.11,1
Co2 La1 P2,0
Al7 Co1 Cu2,0
Ca3 Mg1 Ni14,1
C2.5 Dy2 Mn17,1
Ba2 Bi1 Ga11 O20,1
Ag0.98 Y0.02,1
Re1 S2.8 Se1.2 Sn0.56 Ta1,1
Fe1 Ge8 Tb4,1
B2 Ba1 O8 Si2,0
H1 Ru1,0
Ag4.61 O36 Rb7 Sc2.13 W9,1
Ba3.6 Pb12 Sr0.4,1
Al0.219 Cr1.72 Fe0.451 Mg0.588 Mn0.008 O4 Ti0.013,1
Eu1 Mn2 O5,0
Bi6.88 Cl3.36 S8.64,1
Cs0.233 O2.68 W0.964,1
As1 Fe0.2 Mo0.8,1
Ce1 Re4 Si2,0
C20 H56 Br5 Cl4 Mn4 N12 P3,1
Cu1 Fe1 O2,0
As3 Br2 O8 Tm3,0
Ba1.85 Cu3 O7.21 Pr1.15,1
Au1 Sm1 Sn1,0
Ni0.91 Ti0.09,1
F6 Pb1 Te1,0
Fe10 Mo0.25 Si1.75 U1,1
Al0.75 Mn0.25 Ni3,1
Cs2 Fe1 O4,0
O4 Sr1 W1,0
Ba3 Cu3 O12 Sc4,0
Fe1.88 In0.12 O3,1
H8 Co0.32 O12 P2 Zn2.68,1
B6 N1 O13 Rb3,0
La1.83 Ni1 O3.84,1
Au1 La1,0
Co1 Ho0.1 O2.67 Sr0.9,1
Ni1 O2.72 Sr1.667 Y0.333,1
Cr5 S2 Se6 Tl1,1
Al0.101 Li1.114 O12 P3 Ti1.9,1
Na1 P2 S6 Y1,0
Ho2 O11 Te4,0
Ca2 Nb2 O7,0
Ni0.8 V1.2,1
Al3.82 Fe22 Tb3.18,1
Cr0.9 La1 O3 Ti0.1,1
Ge1 Pr3,0
Ba0.4 Co1 O3 Pr0.6,1
Al1 O4 V2,0
Bi0.47 La0.06 Na0.47 O3 Ti1,1
La0.2 O3 Sr0.8 Ti1,1
Mg7 Na3 O24 P6 Rb1,1
Li21 Si5,0
Al9 K1 O14,0
Al0.71 As6 Co5.67 Li0.62 Na4 O24,1
Al0.1 Ca1 Mn6.9 O12,1
Na3 O7 Si2 Yb1,0
As5 K6 Nb1,1
Cu0.2 Dy1 Ga1.8,1
As2 Fe2.38 O7 Ti0.58,1
Fe0.862 Mn0.096 Ti1.04,1
Cr1 K1 O7 P2,0
Ca0.991 Fe0.759 Mg0.641 O6 Si1.6,1
Cu1.633 In1.33 Se4 Zn1.033,1
Se4 Tl3 V1,0
Al0.324 Ca1.29 F2 Fe0.65 K0.1 Mg4.51 Mn0.07 Na0.85 O22 Si7.676,1
Au1 Dy1 Ge1,0
Ga1 Ge2 Ni4,1
H3 Cs1 O8 Si1 Ti2,0
H4 Co1 K2 O10 Se2,0
Ba0.96 Nd0.04 O3 Ti1,1
Cu1 O12 P3 Th2,0
As2 Fe1 U1,0
Mg2 Th1,0
Rh2 Sn1 U2,0
Nb0.5 S2 Ti0.5,1
Lu1 Ni0.1 Sn2,1
Al1.78 Li1.63 Zn1.59,1
Ag8.48 In4.52,1
Na4 P2 Se6,0
In2.667 S4,0
B37.8 Si2.7 Tm1,1
O5 Sc2 V1,0
Mn2 O5 Pr1,0
Ni0.834 Ta0.166,1
Ba2 Cu2.915 O6.762 Pr1,1
Al4 Ar0.625 Mg2 O18 Si5,1
Cr1 Fe1 In1 S4,1
Gd3 In4 Ru2,0
Al10 Lu1 Re2,1
C5 Cl6 O5 Ru2 Sn1,0
Nd1 Rh1 Si3,0
Mn1 Sc1 Si1,0
Co1 K2 O4 Si1,0
In2 Pd8 Se1,0
La0.55 Mn1 O3 Sr0.45,1
Cd0.5 Mo3 Se4,0
F3 K1 Sn1,0
Ca7 F2 K1 Li3 O36 Si12 Ti1.74 Zr0.26,1
Cs4 Mo10 O66 P18,0
Al1 Cr0.3 Mo0.7 Si1,1
Cl2 Cu3 O6 Se2,0
Ge0.496 Li4 S4 Sn0.504,1
Ge1 O6 Te2,0
Fe0.64 Se8 Ta4,1
Ba1 Ga0.18 Sn0.82,1
B3 Rh7 Zn5,0
Ca1 O3 Ru0.8 Ti0.2,1
Cu1 Sc1 Se2,1
Ge0.2 Hf0.8 Mo2,1
Ge3 Ni5 U1,0
Ca1 Te1,0
In1 Nd1 Zn1,0
Ba3 Er1 Ir1 O9 Ru1,1
Ce3 Zn22,0
C3 H5 N5 O1,0
Cu2.666 Se3.999 Sn1.333,1
As1 Fe2,0
Ca0.8 O3 Pb0.2 Ti1,1
Mo6 O24 Rb8 Zr1,0
Ce1 Co0.4 Si1.6,1
Ba1 Cd1,0
K2 Se4 W1,0
Ce3 Ru1,0
Bi2 O7 Ta2,1
N2.6 O4.09 W1 Y2 Zr1,1
In8 Na4 S2 Se12,1
F15 Y1 Zr3,1
Ca2 Fe1.94 Ga0.06 O5,1
Ho1 Zr1,1
Ge3.72 La0.95 Rh3.94 Sb8.28,1
As2 Fe2 Na0.2 Sr0.8,1
Li1.01 Mn1.49 Ni0.51 O4,1
Cs6 Mo4 O21 U2,0
H9 Er1 O10 P2,0
Ca2 Ga6 La2 S14,1
Ag2 O3,0
Cd0.41 Cr2 Cu0.59 O4,1
Br1 O4 Pb1 Re1,0
B4 Rh4 Sc0.65 Th0.35,1
Bi4 Cd1 Pb1 Se8,1
Bi0.125 Mn0.5 O3 Sr0.875 Ti0.5,1
Cd1 Cr1 In1 S4,1
Co0.2 Hf0.5 Rh0.8 Sb0.99 Sn0.01 Zr0.5,1
Br10 K3 Nd3,1
C4 H16 Co3 F2 N2 O14 S3,0
H2.36 Al1.66 Be2.3 Ca4 O28 Si9.04,1
Cr8 O16 Rb2,0
Au5 F21 Pr2,0
C4 H8 O8 Zn1,0
K3 O8 P2 Sm1,0
Sb10 V5.49 Zr7.51,1
Cr1 Eu1 O3,0
Cl6 Hg6 P4 Pb1,0
Cu1 La1.875 O4 Sr0.125,1
S1.09 Te2 Zr6,1
C1 Ba1 F2 O3 Zn1,0
C2 Ho0.8 La0.2,1
Ag1 Si1 Tm1,0
H2 Mn2 O5 S1,0
Ba0.2 Ca0.13 La0.61 Mn1 Nd0.06 O3,1
C3 H12 Cl1 Cu1 N6 S3,0
Cl4 Fe1 Rb1,0
Co2.65 Zn10.29,1
La1.05 Mn2 O7 Sr1.8 Tb0.15,1
Fe0.5 Gd0.5 Mn0.5 O3 Sr0.5,1
Pd1 Sb2,0
C14 H34 Eu1 N6 O9 Pd1.5 S4,1
Au10 In3,0
Cl10.61 F4.39 Nb6,1
H15 O10.5 S1,0
Ga1 Pd1 Sm1,0
Al1 Se2 Zn0.5,1
Bi0.05 Ca0.1 In0.1 La0.7 Mn0.9 O3 Sr0.15,1
H10 Co5 O20 P4,0
Fe1 Ni1 Si1,0
Cd1 Cu4 Tm1,1
Nb1 Pd3,0
Ca0.75 Na0.25 O6 Sc0.25 Si2 Zn0.75,1
Ba1 Fe0.8 O2.83 Ti0.2,1
Ba1 Co1.8 Cu0.2 Nd1 O5.666,1
O7 S1 Te1 Th1,0
Ga1.5 Ni3.5 Tb1,1
Ca9 O28 V7 Yb1,1
H14 Co9 O22 S2,0
C1 Ga1 Yb3,0
K2.38 O11 Sb3.62 Ti0.38,1
Al6 Cu6 Dy1,1
Li1 Ni2 Sn1,0
Al1 Fe1 O3,0
Pd0.91 Tl0.09,1
Ba2.14 Bi1 N1 Sr0.86,1
Ni6 Si2 Tm3,0
Nd1 O3 Ru0.886,1
H12 F4 Mo2 N2 O6,0
Ca4 Cl2 O21 Pb6 Si6,0
Co13 Fe4 Nd1 Sm1,1
Ge2 K2 O7 Pb2,0
Cs1 F4 Nb1 O2 Zn1,1
B4 Cr1 Tm1,0
Na2 O12 Se4 Zn3,0
Ba2 Cu3 Eu1 O6.99,1
Br1 La1 O1,0
Cs2 Ge3 Mn1 Se8,0
Se3 Ta2,0
Bi10 Fe6 O38 Ti7,1
Rb2 Re3 S6,0
H19 As4 K7 O51 V12,1
Cs0.5 Nb2.5 O14 W2.5,1
Fe0.25 Ge2 Tb1,1
Ba1 Ce0.2 In0.8 O2.62,1
H1 Al1.36 Ca1.09 Ce0.42 Fe1.13 La0.49 Mg0.05 Mn0.29 O13 Si3 Ti0.17,1
Cu1 La1.83 O4 Sr0.17,1
Al1 S2 Tl1,0
Cu3 Er1 Te3,0
La0.213 Li0.19 O3 Sr0.597 Ti1,1
Bi23 O44.5 P4,1
C0.1 Bi3 Zr5,1
Fe1.5 O6 Ta1.5,1
Ru4 Si3,0
Cl1 O10 P3 Sr3,0
Al1 O8 Rb1 Si3,1
Mn0.25 N0.91 Ti0.75,1
S1.85 Te0.15 W1,1
F8 O2 Sb1 Tc1,0
B4 Eu1 Rh3.4 Ru0.6,1
Er1 Hg2,0
Cu2 S0.96 Se3.04 Sn1 Zn1,1
Ba1.7 Cu3 Eu1.3 O7.02,1
La0.5 Mo6 S8 Yb0.5,1
Bi0.84 Ce1 Ni0.8 Sb1.16,1
La0.9 Ni1 O8 Ru1 Sr3.1,1
Na1 S2 Ti1,1
F6 K1 Mo1 Tl2,0
Br3 In1 K1,0
Cu3 Fe2 La1 O12 Os2,0
Ba0.8 Co1 O2.5 Sr0.2,1
Dy1 Re4 Th1,1
Na5 O6 Pu1,0
O3 Sc0.0826 Ti1.9174,1
Ba2 Ca0.5 Cu2 Nd0.5 O6.86 Tl0.95,1
As7 Ba10.944 K1.056 O2,1
Be22 Re1,0
Nd1 Zn1,0
H4 F1 N1 O1,0
I24 Lu20 Os5,0
Ba3 Cr4 F20 Na2,0
H24 Al1 Na1 O20 S2,0
Co1 Ir1 V6,1
Ba0.44 Bi0.58 K0.55 O3 Pr0.42,1
F7 Th1 Tl3,0
Na1 O8 Rb3 W2,0
Al1 Mg1 Si1,0
Al4 Mg1.88 Ni0.12 O18 Si5,1
Co1.04 Li0.99 O2,1
Co1.11 Fe1.89 O4,1
Ce0.2 La2.8 N11 Si6,1
C24 H133 B18 N24 Ni6 O77 V12,0
Mn0.29 Se1 Zn0.71,1
As2 Cr0.32 Fe0.68,1
Br3 Cd1 Cs1,0
H12 Cl2 F1 N5 O5 Ru1,0
Al1.4 Co0.6 Gd1,1
P1 Rb0.09 S6 Ta1,1
Ba1.54 Ca0.995 Cu3 La0.465 O6.5,1
Al1 Mo1 Si1,1
Eu1 Ge1 Pd1,0
Al0.13 Fe0.73 K1 Li3 Na0.85 O30 Si12 Ti0.38 Zr0.76,1
Co1.9 V0.1 Y1,1
Fe0.08 Sb1 Ti2.92,1
Co0.25 La0.7 Mn0.75 O3 Sr0.3,1
Cs6 N4 O3 W2,1
La1 Mn3 O12 Ti4,1
Mn2 Sb0.7 Sn0.3,1
Ba0.3 Co1 O3 Pr0.7,1
Ca1.14 O7 Ru2 Sr1.86,1
C6 H16 N1 O13 P2 Sm1,0
H14 Mg1 O18 Si2 U2,0
Nd3 Zn22,0
